125411;Liborio Magliocchetti;0;Tigri Nere;Nero e Arancione;Tigri Infuocate
125412;Gisella Misiani;0;Rinoceronti Blu;Verde e Argento;Rino Blu
125413;Andrea Carmine Battistoni;0;Delfini Argentati;Argento e Nero;Onde Argentate
125414;Rosaria Mucchetti;0;Fenici Rosse;Rosso e Arancione;Ali di Fuoco
125415;Valerio Divella;0;Coccodrilli Verdi;Verde e Marrone;Coccodrilli d'Acciaio
125416;Dario Mazzuconi;0;Fulmini Verdi;Verde e Giallo;Lampi Verdi
125417;Emilia Grazia Fregolent;0;Ippopotami Viola;Viola e Oro;
125418;Gianni Fissore;0;Coccodrilli Verdi;Verde e Marrone;Coccodrilli d'Acciaio
125419;Nicolo' Grillo;0;Volpi del Bosco;Blu e Rosso;Volpi Veloci
125420;Denis Zambrino;0;Falchi Grigi;Grigio e Nero;Falchi del Vento
125421;Susanna Lina Giulia Bulgarelli;0;Cavalli Selvaggi;Rosso e Argento;Cavalieri Selvaggi
125422;Goffredo Maria Mazzarello;0;Corvi della Tempesta;Grigio e Blu;Tempesta Oscura
125423;Graziano Del Turco;0;Cavalieri d'Argento;Argento e Blu;
125424;Guido Cesare Compagna;0;Squali Azzurri;Azzurro e Bianco;Predatori del Mare
125425;Carlo Castellone;0;Delfini Argentati;Argento e Nero;Onde Argentate
125426;Susy Camber;0;Pantere Rosa;Rosa e Grigio;Pantere Fiere
125427;Gianpaolo Pizzol;0;Scorpioni Rossi;Giallo e Verde;Scorpioni d'Acciaio
125428;Francesco Viespoli;0;Dragoni Rossi;Rosso e Nero;Fiamme Rosse
125429;Claudio Candiani;0;Corvi della Tempesta;Grigio e Blu;Tempesta Oscura
125430;Sergio Erroi;0;Fenici Rosse;Rosso e Arancione;Ali di Fuoco
125431;Sara Saltamartini;0;Rinoceronti Blu;Verde e Argento;Rino Blu
125432;Maria Claudia Pavanelli;0;Gufi Notturni;Viola e Grigio;Occhi nella Notte
125433;Silvia Zanoletti;0;Squali Azzurri;Azzurro e Bianco;Predatori del Mare
125434;Italo Donise;0;Gatti Neri;Nero e Viola;
125435;Lucrezia Pace;0;Elefanti Grigi;Nero e Bianco;Elefanti Titanici
125436;Tatjana Lunardi;0;Zebre Striate;Bianco e Rosso;Zebre Elettriche
125437;Donato Donati;0;Rinoceronti Blu;Verde e Argento;Rino Blu
125438;Antonio Adolfo Maria Fissore;0;Orsi Polari;Bianco e Blu;
125439;Camilla Ortolani;0;Scorpioni Rossi;Giallo e Verde;Scorpioni d'Acciaio
125440;Ettore Pietro Perosino;0;Ippopotami Viola;Viola e Oro;
125441;Achille Evangelista;0;Delfini Argentati;Argento e Nero;Onde Argentate
125442;Maria Celeste Emprin Gilardini;0;Elefanti Grigi;Nero e Bianco;Elefanti Titanici
125443;Gianmarco Latorre;0;Pavoni Reali;Oro e Viola;Ali Reali
125444;Vidmer Cosenza;0;Pantere Rosa;Rosa e Grigio;Pantere Fiere
125445;Filadelfio Guido Lucherini;0;Pinguini Polari;Bianco e Nero;
125446;Vito Mucchetti;0;Aquile Reali;Blu e Oro;Reali del Cielo
125447;Tiziana Vimercati;0;Cavalieri d'Argento;Argento e Blu;
125448;Gavino Maran;0;Coccodrilli Verdi;Verde e Marrone;Coccodrilli d'Acciaio
125449;Nicola Serafini;0;Falchi Grigi;Grigio e Nero;Falchi del Vento
125450;Nedo Lorenzo Cicolani;0;Cavalieri d'Argento;Argento e Blu;
125451;Renzo Travaglia;0;Rinoceronti Blu;Verde e Argento;Rino Blu
125452;Giannicola Pappalardo;0;Fulmini Verdi;Verde e Giallo;Lampi Verdi
125453;Fulvia Michela Smuraglia;0;Cavalieri d'Argento;Argento e Blu;
125454;Agostino Castiglione;0;Serpenti Dorati;Oro e Rosso;Serpenti Dorati
125455;Lucrezia Giannini;0;Zebre Striate;Bianco e Rosso;Zebre Elettriche
125456;Carlo Luigi Langella;0;Elefanti Grigi;Nero e Bianco;Elefanti Titanici
125457;Fosco Zanetta;0;Volpi del Bosco;Blu e Rosso;Volpi Veloci
125458;Silvia Taddei;0;Serpenti Dorati;Oro e Rosso;Serpenti Dorati
125459;Antonino Cardinali;0;Falchi Grigi;Grigio e Nero;Falchi del Vento
125460;Camilla De Feo;0;Squali Azzurri;Azzurro e Bianco;Predatori del Mare
125461;Melchiorre Saia;0;Camaleonti Arcobaleno;Blu e Verde;Camaleonti Magici
125462;Maria Agostina Granaiola;0;Pantere Rosa;Rosa e Grigio;Pantere Fiere
125463;Michele Arcangelo Delogu;0;Cavalli Selvaggi;Rosso e Argento;Cavalieri Selvaggi
125464;Bianca Laura Bianco;0;Cavalieri d'Argento;Argento e Blu;
125465;Dolores Solinas;0;Aquile Reali;Blu e Oro;Reali del Cielo
125466;Vilma Ronchi;0;Elefanti Grigi;Nero e Bianco;Elefanti Titanici
125467;Cosimo Palombo;0;Volpi del Bosco;Blu e Rosso;Volpi Veloci
125468;Adriana Zecchino;0;Aquile Blu;Blu e Bianco;Aquile Volanti
125469;Antonino Zangrillo;0;Pavoni Reali;Oro e Viola;Ali Reali
125470;Valentino Tonini;0;Tigri Nere;Nero e Arancione;Tigri Infuocate
125471;Orietta Iuliano;0;Pavoni Reali;Oro e Viola;Ali Reali
125472;Gian Pietro Camerini;0;Pantere Rosa;Rosa e Grigio;Pantere Fiere
125473;Vincenzo Ruggero Barozzino;0;Zebre Striate;Bianco e Rosso;Zebre Elettriche
125474;Rosario Libe';0;Cavalli Selvaggi;Rosso e Argento;Cavalieri Selvaggi
125475;Riccardo Peruzzotti;0;Elefanti Grigi;Nero e Bianco;Elefanti Titanici
125476;Fausto Grillo;0;Rinoceronti Blu;Verde e Argento;Rino Blu
125477;Ombretta Maria Rotelli;0;Dragoni Rossi;Rosso e Nero;Fiamme Rosse
125478;Pasquale Bettamio;0;Coccodrilli Verdi;Verde e Marrone;Coccodrilli d'Acciaio
125479;Rosa Maria Sanciu;0;Lupi del Nord;Bianco e Grigio;Ululati del Nord
125480;Vladimiro Spagnolli;0;Fenici Rosse;Rosso e Arancione;Ali di Fuoco
125481;Giovanna Auricchio;0;Cinghiali Selvaggi;Marrone e Verde;Cinghiali Ruggenti
125482;Mino Salvini;0;Serpenti Dorati;Oro e Rosso;Serpenti Dorati
125483;Maria Elisabetta Cociancich;0;Serpenti Dorati;Oro e Rosso;Serpenti Dorati
125484;Fedele Agnelli;0;Zebre Striate;Bianco e Rosso;Zebre Elettriche
125485;Roberto Torri;0;Falchi Grigi;Grigio e Nero;Falchi del Vento
125486;Donato Tommaso Maggi;0;Volpi del Bosco;Blu e Rosso;Volpi Veloci
125487;Fabrizio Spadoni Urbani;0;Cinghiali Selvaggi;Marrone e Verde;Cinghiali Ruggenti
125488;Mariangela Zanoni;0;Coccodrilli Verdi;Verde e Marrone;Coccodrilli d'Acciaio
125489;Altero Pisanu;0;Gatti Neri;Nero e Viola;
125490;Caterina Simeoni;0;Dragoni Rossi;Rosso e Nero;Fiamme Rosse
125491;Battista Morelli;0;Scorpioni Rossi;Giallo e Verde;Scorpioni d'Acciaio
125492;Nerina Tonini;0;Squali Azzurri;Azzurro e Bianco;Predatori del Mare
125493;Ettore Pietro Leddi;0;Falchi Grigi;Grigio e Nero;Falchi del Vento
125494;Sandro Mario Capaldi;0;Orsi Polari;Bianco e Blu;
125495;Ciro Damante;0;Volpi del Bosco;Blu e Rosso;Volpi Veloci
125496;Magda Nerozzi;0;Cavalli Selvaggi;Rosso e Argento;Cavalieri Selvaggi
125497;Fulvio Leonardi;0;Cavalli Selvaggi;Rosso e Argento;Cavalieri Selvaggi
125498;Luciano Naccarato;0;Serpenti Dorati;Oro e Rosso;Serpenti Dorati
125499;Dario Lauro;0;Ippopotami Viola;Viola e Oro;
125500;Denis Irto;0;Corvi della Tempesta;Grigio e Blu;Tempesta Oscura
125501;Caterina Mongiello;0;Cavalli Selvaggi;Rosso e Argento;Cavalieri Selvaggi
125502;Gabriele Cassinelli;0;Rinoceronti Blu;Verde e Argento;Rino Blu
125503;Walter Gallone;0;Fulmini Verdi;Verde e Giallo;Lampi Verdi
125504;Sandra Di Marzio;0;Delfini Argentati;Argento e Nero;Onde Argentate
125505;Marilena Muzio;0;Orsi Polari;Bianco e Blu;
125506;Lidia Iervolino;0;Ippopotami Viola;Viola e Oro;
125507;Guido Betta;0;Coccodrilli Verdi;Verde e Marrone;Coccodrilli d'Acciaio
125508;Dino Minasi;0;Dragoni Rossi;Rosso e Nero;Fiamme Rosse
125509;Edoardo Aimi;0;Delfini Argentati;Argento e Nero;Onde Argentate
125510;Basilio Monticone;0;Pantere Rosa;Rosa e Grigio;Pantere Fiere
125511;Susanna Lina Giulia Guerzoni;0;Cinghiali Selvaggi;Marrone e Verde;Cinghiali Ruggenti
125512;Iunio Valerio Padua;0;Rinoceronti Blu;Verde e Argento;Rino Blu
125513;Felice Bonadonna;0;Squali Azzurri;Azzurro e Bianco;Predatori del Mare
125514;Elvira Lucia Pezzopane;0;Aquile Blu;Blu e Bianco;Aquile Volanti
125515;Karl Loiero;0;Pavoni Reali;Oro e Viola;Ali Reali
125516;Giampaolo Vittorio Elio Agoni;0;Dragoni Rossi;Rosso e Nero;Fiamme Rosse
125517;Calogero Morra;0;Coccodrilli Verdi;Verde e Marrone;Coccodrilli d'Acciaio
125518;Lara Cursi;0;Aquile Reali;Blu e Oro;Reali del Cielo
125519;Anna Carmela Zanetta;0;Serpenti Dorati;Oro e Rosso;Serpenti Dorati
125520;Stanislao Alessandro Unterberger;0;Serpenti Dorati;Oro e Rosso;Serpenti Dorati
125521;Venera Murelli;0;Volpi del Bosco;Blu e Rosso;Volpi Veloci
125522;Michele Arcangelo Borghesi;0;Cavalli Selvaggi;Rosso e Argento;Cavalieri Selvaggi
125523;Armin Diana;0;Aquile Blu;Blu e Bianco;Aquile Volanti
125524;Manfredi Tubetti;0;Serpenti Dorati;Oro e Rosso;Serpenti Dorati
125525;Rosario Sbarbati;0;Aquile Reali;Blu e Oro;Reali del Cielo
125526;Vita Maria Bossi;0;Corvi della Tempesta;Grigio e Blu;Tempesta Oscura
125527;Erminia Pionati;0;Pavoni Reali;Oro e Viola;Ali Reali
125528;Tancredi Viespoli;0;Cavalli Selvaggi;Rosso e Argento;Cavalieri Selvaggi
125529;Costantino Staniscia;0;Aquile Reali;Blu e Oro;Reali del Cielo
125530;Silvana Fabris;0;Fulmini Verdi;Verde e Giallo;Lampi Verdi
125531;Vittoria Francesca Maria Gallo;0;Pinguini Polari;Bianco e Nero;
125532;Mariangela Dini;0;Delfini Argentati;Argento e Nero;Onde Argentate
125533;Gianni Pietro Merloni;0;Lupi del Nord;Bianco e Grigio;Ululati del Nord
125534;Alberto Felice Simone Rizzotti;0;Orsi Polari;Bianco e Blu;
125535;Maria Alessandra Steger;0;Cavalli Selvaggi;Rosso e Argento;Cavalieri Selvaggi
125536;Lucia Marcenaro;0;Serpenti Dorati;Oro e Rosso;Serpenti Dorati
125537;Hans Polledri;0;Pantere Rosa;Rosa e Grigio;Pantere Fiere
125538;Willer Finocchiaro;0;Aquile Reali;Blu e Oro;Reali del Cielo
125539;Marilena Forcieri;0;Aquile Blu;Blu e Bianco;Aquile Volanti
125540;Bartolomeo Pardi;0;Zebre Striate;Bianco e Rosso;Zebre Elettriche
125541;Gaetano Lo Giudice;0;Fenici Rosse;Rosso e Arancione;Ali di Fuoco
125542;Renzo Chiaromonte;0;Delfini Argentati;Argento e Nero;Onde Argentate
125543;Ferdinando Gubetti;0;Lupi del Nord;Bianco e Grigio;Ululati del Nord
125544;Isabella Cortiana;0;Cinghiali Selvaggi;Marrone e Verde;Cinghiali Ruggenti
125545;Giuseppe Botto;0;Pavoni Reali;Oro e Viola;Ali Reali
125546;Gian Giacomo Tronti;0;Volpi del Bosco;Blu e Rosso;Volpi Veloci
125547;Elvira Lucia Marsilio;0;Zebre Striate;Bianco e Rosso;Zebre Elettriche
125548;Tiziana Carmela Rosaria Vanin;0;Gatti Neri;Nero e Viola;
125549;Santo Tecce;0;Serpenti Dorati;Oro e Rosso;Serpenti Dorati
125550;Amintore Migliavacca;0;Delfini Argentati;Argento e Nero;Onde Argentate
125551;Caterina Urso;0;Elefanti Grigi;Nero e Bianco;Elefanti Titanici
125552;Rina Di Benedetto;0;Scorpioni Rossi;Giallo e Verde;Scorpioni d'Acciaio
125553;Giampaolo Vittorio Elio Jacchia;0;Leoni Dorati;Giallo e Nero;Leoni Ruggenti
125554;Donato Tommaso Stefano;0;Rinoceronti Blu;Verde e Argento;Rino Blu
125555;Antonino Giovanelli;0;Scorpioni Rossi;Giallo e Verde;Scorpioni d'Acciaio
125556;Goffredo Maria Piredda;0;Tigri Nere;Nero e Arancione;Tigri Infuocate
125557;Virginia Petrocelli;0;Squali Azzurri;Azzurro e Bianco;Predatori del Mare
125558;Maria Chiara Casson;0;Pinguini Polari;Bianco e Nero;
125559;Venera Manassero;0;Cavalieri d'Argento;Argento e Blu;
125560;Vita Maria Lombardi Satriani;0;Gufi Notturni;Viola e Grigio;Occhi nella Notte
125561;Demetrio Grasso;0;Serpenti Dorati;Oro e Rosso;Serpenti Dorati
125562;Amintore Mussini;0;Tigri Nere;Nero e Arancione;Tigri Infuocate
125563;Loris Giuseppe Corbetta;0;Gufi Notturni;Viola e Grigio;Occhi nella Notte
125564;Angelo Michele Vicini;0;Pantere Rosa;Rosa e Grigio;Pantere Fiere
125565;Nicola Adamo;0;Coccodrilli Verdi;Verde e Marrone;Coccodrilli d'Acciaio
125566;Franca Campari;0;Elefanti Grigi;Nero e Bianco;Elefanti Titanici
125567;Cinzia Maria Valdinosi;0;Squali Azzurri;Azzurro e Bianco;Predatori del Mare
125568;Luca Piarulli;0;Serpenti Dorati;Oro e Rosso;Serpenti Dorati
125569;Costanzo Gelmetti;0;Aquile Reali;Blu e Oro;Reali del Cielo
125570;Stanislao Alessandro Michelini;0;Gufi Notturni;Viola e Grigio;Occhi nella Notte
125571;Andrea Paravia;0;Fulmini Verdi;Verde e Giallo;Lampi Verdi
125572;Maria Claudia Di Giacomo;0;Elefanti Grigi;Nero e Bianco;Elefanti Titanici
125573;Angela Anna Bruna Cassano;0;Pantere Rosa;Rosa e Grigio;Pantere Fiere
125574;Leopoldo Biasco;0;Orsi Polari;Bianco e Blu;
125575;Monica Cesaro;0;Fenici Rosse;Rosso e Arancione;Ali di Fuoco
125576;Raffaella Biancofiore;0;Gatti Neri;Nero e Viola;
125577;Vincenzo De Toni;0;Pavoni Reali;Oro e Viola;Ali Reali
125578;Antonio Gianfranco Grassi;0;Lupi del Nord;Bianco e Grigio;Ululati del Nord
125579;Aleandro Flammia;0;Leoni Dorati;Giallo e Nero;Leoni Ruggenti
125580;Rocco Cavallaro;0;Dragoni Rossi;Rosso e Nero;Fiamme Rosse
125581;Diana Salvini;0;Delfini Argentati;Argento e Nero;Onde Argentate
125582;Livia Mazzuconi;0;Dragoni Rossi;Rosso e Nero;Fiamme Rosse
125583;Gianclaudio Bevilacqua;0;Tigri Nere;Nero e Arancione;Tigri Infuocate
125584;Carla Turco;0;Cavalli Selvaggi;Rosso e Argento;Cavalieri Selvaggi
125585;Rosa Silvana Di Pietro;0;Volpi del Bosco;Blu e Rosso;Volpi Veloci
125586;Agazio Fruscio;0;Gufi Notturni;Viola e Grigio;Occhi nella Notte
125587;Ada Salini;0;Fulmini Verdi;Verde e Giallo;Lampi Verdi
125588;Adriana Palma;0;Lupi del Nord;Bianco e Grigio;Ululati del Nord
125589;Felice Barbolini;0;Delfini Argentati;Argento e Nero;Onde Argentate
125590;Cristano Sileri;0;Ippopotami Viola;Viola e Oro;
125591;Giuliano Floridia;0;Squali Azzurri;Azzurro e Bianco;Predatori del Mare
125592;Amintore Astorre;0;Pinguini Polari;Bianco e Nero;
125593;Dolores Quagliariello;0;Ippopotami Viola;Viola e Oro;
125594;Marco Menardi;0;Gufi Notturni;Viola e Grigio;Occhi nella Notte
125595;Simona Rigo;0;Pantere Rosa;Rosa e Grigio;Pantere Fiere
125596;Nerina Campagna;0;Pantere Rosa;Rosa e Grigio;Pantere Fiere
125597;Bernabo' Perosino;0;Cinghiali Selvaggi;Marrone e Verde;Cinghiali Ruggenti
125598;Mariangela Ruggeri;0;Fenici Rosse;Rosso e Arancione;Ali di Fuoco
125599;Mariapia Bianconi;0;Cavalieri d'Argento;Argento e Blu;
125600;Annamaria Bottici;0;Tigri Nere;Nero e Arancione;Tigri Infuocate
125601;Cinzia Maria Forte;0;Falchi Grigi;Grigio e Nero;Falchi del Vento
125602;Giacinto Grassi;0;Lupi del Nord;Bianco e Grigio;Ululati del Nord
125603;Lido Burani Procaccini;0;Volpi del Bosco;Blu e Rosso;Volpi Veloci
125604;Lavinia Polidoro;0;Camaleonti Arcobaleno;Blu e Verde;Camaleonti Magici
125605;Mario Alejandro Bodini;0;Leoni Dorati;Giallo e Nero;Leoni Ruggenti
125606;Michelino Comaroli;0;Orsi Polari;Bianco e Blu;
125607;Ottaviano Mazzoni;0;Coccodrilli Verdi;Verde e Marrone;Coccodrilli d'Acciaio
125608;Gianpiero Taviani;0;Tigri Nere;Nero e Arancione;Tigri Infuocate
125609;Alberto Sibilia;0;Falchi Grigi;Grigio e Nero;Falchi del Vento
125610;Liliana Marinello;0;Orsi Polari;Bianco e Blu;
125611;Daniele Gaetano Tesei;0;Lupi del Nord;Bianco e Grigio;Ululati del Nord
125612;Tancredi De Biasi;0;Dragoni Rossi;Rosso e Nero;Fiamme Rosse
125613;Gelsomina Patton;0;Serpenti Dorati;Oro e Rosso;Serpenti Dorati
125614;Meinhard Franceschelli;0;Lupi del Nord;Bianco e Grigio;Ululati del Nord
125615;Giacomo Lauria;0;Aquile Reali;Blu e Oro;Reali del Cielo
125616;Fosco Cusimano;0;Leoni Dorati;Giallo e Nero;Leoni Ruggenti
125617;Ivan Bergamo;0;Pavoni Reali;Oro e Viola;Ali Reali
125618;Nico Cuffaro;0;Coccodrilli Verdi;Verde e Marrone;Coccodrilli d'Acciaio
125619;Valentino Stancanelli;0;Orsi Polari;Bianco e Blu;
125620;Ombretta Maria De Angelis;0;Gufi Notturni;Viola e Grigio;Occhi nella Notte
125621;Niccolo' Vitali;0;Camaleonti Arcobaleno;Blu e Verde;Camaleonti Magici
125622;Accursio Carpinelli;0;Scorpioni Rossi;Giallo e Verde;Scorpioni d'Acciaio
125623;Egidio Luigi Franceschini;0;Cavalli Selvaggi;Rosso e Argento;Cavalieri Selvaggi
125624;Gianni Pietro Bini;0;Lupi del Nord;Bianco e Grigio;Ululati del Nord
125625;Luis Alberto Delogu;0;Gufi Notturni;Viola e Grigio;Occhi nella Notte
125626;Laura Sibilia;0;Rinoceronti Blu;Verde e Argento;Rino Blu
125627;Filomeno Biagio Vimercati;0;Gatti Neri;Nero e Viola;
125628;Raffaella Fiormaria Stanca;0;Elefanti Grigi;Nero e Bianco;Elefanti Titanici
125629;Emilio Nicola Terracini;0;Dragoni Rossi;Rosso e Nero;Fiamme Rosse
125630;Bianca Maria Stanca;0;Elefanti Grigi;Nero e Bianco;Elefanti Titanici
125631;Fiorenza Saltamartini;0;Camaleonti Arcobaleno;Blu e Verde;Camaleonti Magici
125632;Adriano Sciascia;0;Falchi Grigi;Grigio e Nero;Falchi del Vento
125633;Nando Vano;0;Gatti Neri;Nero e Viola;
125634;Niccolo' Della Seta;0;Lupi del Nord;Bianco e Grigio;Ululati del Nord
125635;Cinzia Pittoni;0;Volpi del Bosco;Blu e Rosso;Volpi Veloci
125636;Tiziano Bilardi;0;Zebre Striate;Bianco e Rosso;Zebre Elettriche
125637;Dario Bongiorno;0;Rinoceronti Blu;Verde e Argento;Rino Blu
125638;Manfredi Sudano;0;Zebre Striate;Bianco e Rosso;Zebre Elettriche
125639;Salvo Bulgarelli;0;Volpi del Bosco;Blu e Rosso;Volpi Veloci
125640;Gian Pietro Giai;0;Rinoceronti Blu;Verde e Argento;Rino Blu
125641;Maria Giuseppa Paravia;0;Cavalli Selvaggi;Rosso e Argento;Cavalieri Selvaggi
125642;Maria Claudia Benvenuto;0;Ippopotami Viola;Viola e Oro;
125643;Simone Carpi;0;Fenici Rosse;Rosso e Arancione;Ali di Fuoco
125644;Daniela Ceroni;0;Gufi Notturni;Viola e Grigio;Occhi nella Notte
125645;Antonio Stefano Tunis;0;Gatti Neri;Nero e Viola;
125646;Silvana Scarpetti;0;Leoni Dorati;Giallo e Nero;Leoni Ruggenti
125647;Umberto Micele;0;Rinoceronti Blu;Verde e Argento;Rino Blu
125648;Lino Flammia;0;Aquile Blu;Blu e Bianco;Aquile Volanti
125649;Lanfranco Barba;0;Delfini Argentati;Argento e Nero;Onde Argentate
125650;Armando Verducci;0;Leoni Dorati;Giallo e Nero;Leoni Ruggenti
125651;Filomeno Biagio Magnolfi;0;Gufi Notturni;Viola e Grigio;Occhi nella Notte
125652;Silvana Andreina Baratella;0;Falchi Grigi;Grigio e Nero;Falchi del Vento
125653;Nitto Francesco Piccone;0;Pantere Rosa;Rosa e Grigio;Pantere Fiere
125654;Gianrico Cirinna';0;Cavalieri d'Argento;Argento e Blu;
125655;Rosanna Giovanelli;0;Squali Azzurri;Azzurro e Bianco;Predatori del Mare
125656;Vannino Occhetto;0;Orsi Polari;Bianco e Blu;
125657;Vilma Rossomando;0;Gatti Neri;Nero e Viola;
125658;Gregorio Albertini;0;Cavalli Selvaggi;Rosso e Argento;Cavalieri Selvaggi
125659;Dorina Borioli;0;Coccodrilli Verdi;Verde e Marrone;Coccodrilli d'Acciaio
125660;Stefania Casoli;0;Delfini Argentati;Argento e Nero;Onde Argentate
125661;Pasqualino Lorenzo Maggiore;0;Leoni Dorati;Giallo e Nero;Leoni Ruggenti
125662;Bartolo Vita;0;Squali Azzurri;Azzurro e Bianco;Predatori del Mare
125663;Carla Carlino;0;Cavalieri d'Argento;Argento e Blu;
125664;Laura Cazzaro;0;Elefanti Grigi;Nero e Bianco;Elefanti Titanici
125665;Mario Pardi;0;Pantere Rosa;Rosa e Grigio;Pantere Fiere
125666;Federica Della Monica;0;Ippopotami Viola;Viola e Oro;
125667;Doris Taricco;0;Scorpioni Rossi;Giallo e Verde;Scorpioni d'Acciaio
125668;Ada Magliocchetti;0;Gatti Neri;Nero e Viola;
125669;Francesco Saverio Demasi;0;Delfini Argentati;Argento e Nero;Onde Argentate
125670;Liliana Della Porta;0;Pinguini Polari;Bianco e Nero;
125671;Emilia Grazia Iwobi;0;Gatti Neri;Nero e Viola;
125672;Orfeo Rusconi;0;Tigri Nere;Nero e Arancione;Tigri Infuocate
125673;Angela Cervellini;0;Aquile Reali;Blu e Oro;Reali del Cielo
125674;Manfredi Cossutta;0;Volpi del Bosco;Blu e Rosso;Volpi Veloci
125675;Ombretta Maria Camerini;0;Scorpioni Rossi;Giallo e Verde;Scorpioni d'Acciaio
125676;Alessio Astorre;0;Gatti Neri;Nero e Viola;
125677;Gaetano Spelgatti;0;Fulmini Verdi;Verde e Giallo;Lampi Verdi
125678;Lara Galioto;0;Squali Azzurri;Azzurro e Bianco;Predatori del Mare
125679;Ivan Burgaretta Aparo;0;Falchi Grigi;Grigio e Nero;Falchi del Vento
125680;Marina Solinas;0;Serpenti Dorati;Oro e Rosso;Serpenti Dorati
125681;Natale Firrarello;0;Aquile Blu;Blu e Bianco;Aquile Volanti
125682;Furio Paragone;0;Pavoni Reali;Oro e Viola;Ali Reali
125683;Romano Liuzzi;0;Fenici Rosse;Rosso e Arancione;Ali di Fuoco
125684;Natale Maria Alfonso Ruvolo;0;Squali Azzurri;Azzurro e Bianco;Predatori del Mare
125685;Livia Pasquini;0;Leoni Dorati;Giallo e Nero;Leoni Ruggenti
125686;Maria Giuseppa Galimberti;0;Fenici Rosse;Rosso e Arancione;Ali di Fuoco
125687;Ettore Pietro Bellanova;0;Cavalieri d'Argento;Argento e Blu;
125688;Francesco Giuliano;0;Cavalieri d'Argento;Argento e Blu;
125689;Luigi Amorena;0;Gatti Neri;Nero e Viola;
125690;Martino Auddino;0;Cavalli Selvaggi;Rosso e Argento;Cavalieri Selvaggi
125691;Rossella Ruotolo;0;Camaleonti Arcobaleno;Blu e Verde;Camaleonti Magici
125692;Eugenio Danieli;0;Fulmini Verdi;Verde e Giallo;Lampi Verdi
125693;Elia Grasso;0;Fulmini Verdi;Verde e Giallo;Lampi Verdi
125694;Oskar Grillo;0;Pinguini Polari;Bianco e Nero;
125695;Dafne Sanciu;0;Delfini Argentati;Argento e Nero;Onde Argentate
125696;Giacomo Wilde;0;Squali Azzurri;Azzurro e Bianco;Predatori del Mare
125697;Baldassare Cucca;0;Pantere Rosa;Rosa e Grigio;Pantere Fiere
125698;Rosa Piglionica;0;Rinoceronti Blu;Verde e Argento;Rino Blu
125699;Elisa Ciarrapico;0;Fenici Rosse;Rosso e Arancione;Ali di Fuoco
125700;Mariangela Spinelli;0;Gatti Neri;Nero e Viola;
125701;Roberto Tomaselli;0;Volpi del Bosco;Blu e Rosso;Volpi Veloci
125702;Rosanna Augello;0;Dragoni Rossi;Rosso e Nero;Fiamme Rosse
125703;Daniela Botto;0;Pinguini Polari;Bianco e Nero;
125704;Rosanna Milo;0;Orsi Polari;Bianco e Blu;
125705;Bachisio Silvio Giacobbe;0;Pinguini Polari;Bianco e Nero;
125706;Walter Astorre;0;Orsi Polari;Bianco e Blu;
125707;Silvana Andreina Taverna;0;Pantere Rosa;Rosa e Grigio;Pantere Fiere
125708;Giovanbattista Filippin;0;Orsi Polari;Bianco e Blu;
125709;Patrizia Borea;0;Volpi del Bosco;Blu e Rosso;Volpi Veloci
125710;Vasco Pisani;0;Volpi del Bosco;Blu e Rosso;Volpi Veloci
125711;Leonzio Lisi;0;Leoni Dorati;Giallo e Nero;Leoni Ruggenti
125712;Lido Giordano;0;Cavalieri d'Argento;Argento e Blu;
125713;Nicodemo Francesco Ossicini;0;Cavalli Selvaggi;Rosso e Argento;Cavalieri Selvaggi
125714;Beppe Poli Bortone;0;Camaleonti Arcobaleno;Blu e Verde;Camaleonti Magici
125715;Nicolo' Speziali;0;Scorpioni Rossi;Giallo e Verde;Scorpioni d'Acciaio
125716;Carmine Ghedini;0;Pavoni Reali;Oro e Viola;Ali Reali
125717;Salvatore Boldi;0;Rinoceronti Blu;Verde e Argento;Rino Blu
125718;Amintore Chiaromonte;0;Corvi della Tempesta;Grigio e Blu;Tempesta Oscura
125719;Vincenza Colucci;0;Volpi del Bosco;Blu e Rosso;Volpi Veloci
125720;Livio Giambrone;0;Falchi Grigi;Grigio e Nero;Falchi del Vento
125721;Alfonso Battistoni;0;Leoni Dorati;Giallo e Nero;Leoni Ruggenti
125722;Calogero Pizzol;0;Cavalieri d'Argento;Argento e Blu;
125723;Antonio Gianfranco Biscardini;0;Orsi Polari;Bianco e Blu;
125724;Aleandro D'ambrosio Lettieri;0;Serpenti Dorati;Oro e Rosso;Serpenti Dorati
125725;Albertina Iwobi;0;Lupi del Nord;Bianco e Grigio;Ululati del Nord
125726;Liborio Carpi;0;Lupi del Nord;Bianco e Grigio;Ululati del Nord
125727;Emiddio Debenedetti;0;Falchi Grigi;Grigio e Nero;Falchi del Vento
125728;William Fuda;0;Cavalli Selvaggi;Rosso e Argento;Cavalieri Selvaggi
125729;Melchiorre Pegorer;0;Cavalli Selvaggi;Rosso e Argento;Cavalieri Selvaggi
